# id	file_path	transparent_color_r	g	b
[TEXTURES]
50015	47	440	63	458	30
50016	46	460	63	478	30


#WORMS
#idle right
60001	168	411	186	421	30
60002	187	411	204	421	30
#idle left
60003	60	411	78	421	30
60004	42	411	59	421	30



# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# ==== SOPHIA =========
#idle right 1
400	10001	30	10002	30	10003	30	10004	30
#idle right 2
401	10002	
#idle right 3
402	10003	
#idle right 4
403	10004	
#idle left 1
404	10045	30	10046	30	10047	30	10048	30
#idle left 2
405	10046	
#idle left 3
406	10047	
#idle left 4
407	10048	
#walk right 
408	10001	30	10002	30	10007	30	10008	30
#walk left 
409	10047	30	10048	30	10049	30	10050	30
#turn right
410	10059	60	10014	60
#turn left
411	10013	60	10060	60
#jump right
412	10021	100
#jump left
413	10067	100
#jump turn right
414	10071	30	10026	30
#jump turn left
415	10025	30	10072	30
#gun up right
416	10029	30	10033	30	10037	30
#gun up left
417	10075	30	10079	30	10083	30
#idle gun up right
418	10041	
#idle gun up left
419	10087	
#gun down right
420	10037	30	10033	30	10029	30
#gun down left
421	10083	30	10079	30	10075	30
#walk gun up right
422	10041	30	10042	30	10043	30	10044	30
#walk gun up left 
423	10085	30	10086	30	10087	30	10088	30
#fall down right
424	10005	30	10006	30	10007	30	10008	30
#fall down left
425	10049	30	10050	30	10051	30	10052	30
#die
426	10099	100


# ==== BRICK =========
601	20001	100

# ==== QUESTION MARK BRICK =========
602	40001	1000	40001	100	40002	100	40003	100	40004	100


# === Golem ====
#walk right
801	30001	100	30002	100
#walk left
802	30003	100	30004	100
# === Domes ===
#walk right ny = -1
901	50001	100	50002	100
#walk right ny = 1
902	50003	100	50004	100
#walk left  ny =-1
904	50005	100	50006	100
#walk left  ny = 1
905	50007	100	50008	100
#walk up nx = 1	
906	50009	100	50010	100
#walk up nx = -1
907	50011	100	50012	100
#walk down nx = 1
908	50013	100	50014	100
#walk down nx = -1
909	50015	100	50016	100
# === Worms ===
#walk right
1001	60001	100	60002	100
#walk left
1002	60003	100	60004	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
0	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426
# BRICK 
1	601
# QUESTION MARK BRICK 
22	602
# GOOMBA
3	701	702
# Golem
4	801	802	
# Domes
5	901	902	903	904	905	906	907	908	909	
# Worms
6	1001	1002
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas
# MARIO
0	1100	1120	0

# Golem
3	1100	1120	4
3	1100	1120	4
# Domes
#4	1050	1120	5
4	1080	1080	5
# Worms
5	1100	1120	6
	

# BRICK 
# --- platform (hint: I created the list using Excel!) ----
# ID	X	Y	ani_set_id	width	height
1	0	64	2	32	1184
1	0	48	2	112	16
1	144	48	2	32	16
1	208	48	2	32	16
1	272	48	2	240	16
1	480	64	2	32	1184
1	0	1248	2	512	16
1	96	96	2	256	32
1	32	160	2	128	32
1	352	160	2	128	33
1	416	96	2	64	32
1	256	128	2	32	96
1	96	224	2	384	16
1	96	240	2	16	16
1	144	240	2	32	16
1	208	240	2	32	16
1	272	240	2	32	16
1	336	240	2	144	16
1	32	288	2	320	32
1	352	352	2	64	32
1	32	480	2	64	32
1	96	416	2	256	32
1	96	672	2	320	32
1	96	1056	2	320	32
1	256	704	2	32	96
1	320	832	2	32	96
1	256	960	2	32	96
1	320	1088	2	32	96
1	416	608	2	64	32
1	32	736	2	64	32
1	416	736	2	64	32
1	416	864	2	64	32
1	96	800	2	64	32
1	416	992	2	64	32
1	416	1120	2	64	32
1	32	1120	2	64	32
1	32	544	2	192	32
1	32	864	2	192	32
1	224	800	2	192	32
1	288	544	2	128	32
1	160	928	2	256	32
1	32	1184	2	128	32
1	32	992	2	128	16
1	32	1008	2	80	16
1	144	1008	2	16	16
1	0	32	2	512	16
1	224	1184	2	256	32
1	0	1296	2	224	16
1	224	1312	2	16	384
1	144	1376	2	16	320
1	32	1376	2	16	64
1	16	1504	2	16	64
1	96	1440	2	16	192
1	0	1392	2	32	16
1	32	1520	2	32	16
1	64	1584	2	32	16
1	192	1392	2	32	16
1	160	1456	2	32	16
1	160	1584	2	32	16
1	192	1520	2	32	16
1	192	1648	2	32	16
1	16	1632	2	32	16
1	80	1376	2	64	16
1	48	1424	2	64	16
1	160	1696	2	64	16
1	0	1552	2	16	16
1	80	1632	2	16	16
1	0	1680	2	144	16
1	0	1760	2	96	16
1	96	1696	2	16	80
1	288	1472	2	128	16
1	352	1728	2	128	16
1	416	1440	2	64	16
1	288	1696	2	64	16
1	288	1328	2	192	16
1	288	1584	2	192	16
1	272	1328	2	16	160
1	480	1584	2	16	160
1	480	1328	2	16	128
1	272	1584	2	16	128
1	416	1456	2	16	32
1	336	1712	2	16	32
1	480	1840	2	16	128
1	0	1840	2	480	16
1	0	1984	2	416	16
1	416	1952	2	64	16
1	48	1648	2	32	16
1	48	1392	2	32	16
1	0	1648	2	16	16
1	0	1520	2	16	16
1	416	1968	2	16	32
1	544	160	2	448	16
1	544	64	2	448	16
1	528	64	2	16	112
1	992	64	2	16	112
1	544	80	2	16	32
1	608	80	2	16	32
1	672	80	2	16	32
1	736	80	2	16	32
1	800	80	2	16	32
1	864	80	2	16	32
1	928	80	2	16	32
1	992	304	2	16	1728
1	528	304	2	16	1728
1	544	304	2	448	16
1	544	2016	2	448	16
1	736	416	2	64	32
1	928	416	2	64	32
1	928	352	2	64	32
1	736	544	2	64	32
1	928	608	2	64	32
1	864	672	2	64	32
1	544	736	2	64	32
1	608	800	2	64	32
1	928	864	2	64	32
1	544	1056	2	64	32
1	544	1184	2	64	32
1	928	1184	2	64	32
1	800	1312	2	64	32
1	544	1376	2	64	32
1	928	1376	2	64	32
1	928	1568	2	64	32
1	928	1696	2	64	32
1	544	1696	2	64	32
1	736	1824	2	64	32
1	544	1888	2	64	32
1	928	1952	2	64	32
1	544	608	2	64	16
1	672	736	2	64	16
1	736	992	2	64	16
1	608	992	2	64	16
1	864	1120	2	64	16
1	608	1632	2	64	16
1	672	608	2	192	16
1	800	736	2	192	16
1	608	1008	2	192	16
1	544	1504	2	192	16
1	736	1632	2	192	16
1	544	1120	2	256	16
1	800	1504	2	128	16
1	544	624	2	320	16
1	672	752	2	320	16
1	608	1648	2	320	16
1	544	1136	2	384	16
1	544	1520	2	384	16
1	800	480	2	128	32
1	864	1248	2	128	32
1	544	1312	2	128	32
1	544	1440	2	128	32
1	864	1440	2	128	32
1	544	1952	2	128	32
1	544	864	2	256	32
1	672	1888	2	256	32
1	544	1760	2	192	32
1	800	1760	2	192	32
1	672	1376	2	192	32
1	608	1248	2	192	32
1	800	928	2	192	32
1	672	1792	2	32	96
1	800	1664	2	32	96
1	672	1280	2	32	96
1	672	1152	2	32	96
1	608	1376	2	32	64
1	576	416	2	32	32
1	544	416	2	16	32
1	1040	0	2	16	224
1	1504	0	2	16	224
1	1040	224	2	480	16
1	1120	32	2	80	16
1	1232	32	2	80	16
1	1120	48	2	192	16
1	1312	96	2	192	32
1	1184	96	2	64	32
1	1376	32	2	64	32
1	1440	160	2	64	32
1	1056	160	2	128	32
1	1248	160	2	128	32
1	1056	96	2	16	16
1	1104	96	2	16	16
1	1056	112	2	64	16
1	1040	272	2	16	160
1	1056	416	2	64	16
1	1184	416	2	64	16
1	1312	416	2	64	16
1	1440	416	2	64	16
1	1120	448	2	64	16
1	1248	448	2	64	16
1	1376	448	2	64	16
1	1504	272	2	16	160
1	1104	432	2	16	32
1	1184	432	2	16	32
1	1232	432	2	16	32
1	1312	432	2	16	32
1	1360	432	2	16	32
1	1440	432	2	16	32
1	1056	272	2	448	16
1	1056	288	2	32	16
1	1184	288	2	32	16
1	1248	288	2	32	16
1	1376	288	2	32	16
1	1136	304	2	32	16
1	1328	304	2	32	16
1	1456	304	2	32	16
1	1120	288	2	48	16
1	1312	288	2	48	16
1	1440	288	2	48	16
1	1056	560	2	448	16
1	1056	704	2	448	16
1	1040	560	2	16	160
1	1504	560	2	16	160
1	1440	672	2	64	32
1	1040	816	2	16	192
1	1504	816	2	16	192
1	1056	816	2	448	16
1	1056	992	2	448	16
1	1056	864	2	64	32
1	1056	928	2	64	32
1	1024	1040	2	1024	16
1	1024	1248	2	1024	16
1	1008	1040	2	16	224
1	1024	1184	2	320	16
1	1408	1184	2	124	16
1	1600	1184	2	124	16
1	1792	1184	2	255	16
1	1040	1328	2	16	704
1	1504	1328	2	16	720
1	1056	1328	2	448	16
1	1056	1376	2	64	32
1	1056	1440	2	64	32
1	1056	1568	2	64	32
1	1056	1696	2	64	32
1	1056	1824	2	64	32
1	1120	1760	2	64	32
1	1184	1696	2	64	32
1	1248	1632	2	64	32
1	1376	1376	2	64	32
1	1376	1888	2	64	32
1	1120	1520	2	64	16
1	1184	1584	2	64	16
1	1120	1648	2	64	16
1	1312	1712	2	64	16
1	1184	1840	2	64	16
1	1312	1968	2	64	16
1	1248	2032	2	64	16
1	1056	2032	2	64	16
1	1376	1952	2	64	32
1	1312	2016	2	64	32
1	1120	2016	2	64	32
1	1120	1504	2	16	16
1	1168	1504	2	16	16
1	1168	1632	2	16	16
1	1120	1632	2	16	16
1	1104	2016	2	16	16
1	1056	2016	2	16	16
1	1184	1568	2	16	16
1	1232	1568	2	16	16
1	1184	1824	2	16	16
1	1232	1824	2	16	16
1	1312	1696	2	16	16
1	1360	1696	2	16	16
1	1312	1952	2	16	16
1	1360	1952	2	16	16
1	1248	2016	2	16	16
1	1296	2016	2	16	16
1	1248	1824	2	128	32
1	1120	1952	2	128	32
1	1056	1888	2	256	32
1	1248	1760	2	192	32
1	1552	1328	2	16	704
1	1760	1328	2	16	704
1	1568	1328	2	192	16
1	1568	2016	2	192	16
1	1696	1376	2	64	32
1	1696	1888	2	64	32
1	1696	1952	2	64	32
1	1632	1440	2	128	32
1	1824	1840	2	224	16
1	1824	1984	2	224	16
1	1808	1840	2	16	160
1	1824	1952	2	64	32
1	1808	1296	2	16	480
1	1824	1296	2	224	16
1	1824	1760	2	224	16
1	1952	1376	2	64	320
1	1824	1440	2	64	128
1	1888	1648	2	64	48
1	2016	1520	2	32	48
1	2016	1648	2	32	48
1	1920	1392	2	32	16
1	1920	1456	2	32	16
1	1888	1520	2	32	16
1	1920	1584	2	32	16
1	1856	1648	2	32	16
1	1824	1712	2	32	16
1	2016	1456	2	32	16
1	1888	1632	2	16	16
1	1936	1632	2	16	16
1	2016	1504	2	16	16
1	2016	1632	2	16	16
1	1552	272	2	16	480
1	2016	272	2	16	480
1	1568	272	2	448	16
1	1568	416	2	64	128
1	1888	416	2	64	128
1	1696	544	2	64	128
1	1824	608	2	64	128
1	1696	352	2	80	64
1	1872	352	2	80	64
1	1552	672	2	80	64
1	1632	480	2	256	64
1	1776	368	2	96	48
1	1888	624	2	64	48
1	1664	368	2	32	16
1	1952	368	2	32	16
1	1808	352	2	32	16
1	1632	432	2	32	16
1	1984	432	2	32	16
1	1952	496	2	32	16
1	1984	560	2	32	16
1	1952	624	2	32	16
1	1984	688	2	32	16
1	1760	624	2	32	16
1	1664	624	2	32	16
1	1632	688	2	32	16
1	1792	688	2	32	16
1	1616	736	2	32	16
1	1808	736	2	32	16
1	1680	736	2	96	16
1	1872	736	2	144	16
1	1616	752	2	96	16
1	1744	752	2	96	16
1	1888	608	2	16	16
1	1936	608	2	16	16
1	1552	64	2	16	112
1	2016	64	2	16	112
1	1568	64	2	448	16
1	1568	160	2	448	16
1	1568	80	2	16	32
1	1632	80	2	16	32
1	1696	80	2	16	32
1	1760	80	2	16	32
1	1824	80	2	16	32
1	1888	80	2	16	32
1	1952	80	2	16	32
1	1072	1056	2	32	32
1	1200	1056	2	32	32
1	1392	1056	2	32	32
1	1456	1056	2	32	32
1	1584	1056	2	32	32
1	1712	1056	2	32	32
1	1776	1056	2	32	32
1	1136	1056	2	32	48
1	1328	1056	2	32	48
1	1520	1056	2	32	48
1	1840	1056	2	32	48
1	1904	1056	2	32	80
1	1648	1056	2	32	80
1	1264	1056	2	32	80



# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	300	98	0	380	150	1

[MAP]
#id		pathMatrix		pathTileSet
1	mapArea.txt	mapArea.png

