# id	file_path	transparent_color_r	g	b
[TEXTURES]
70007	155	178	162	186	85


#SKULLS -------------------------------------------------
#idle right
80001	170	526	188	547	30
80002	190	529	209	547	30
#idle left
80003	58	526	76	547	30
80004	38	529	56	547	30
#death
80005	192	174	208	190	85
80006	171	175	187	188	85
80007	155	178	162	186	85

#INSECT -------------------------------------------------
#idle right
90001	128	529	146	547	30
90002	148	532	166	547	30
#idle left
90003	100	529	118	547	30
90004	80	532	98	547	30
#death
90005	192	174	208	190	85
90006	171	175	187	188	85
90007	155	178	162	186	85

#ORBS -------------------------------------------------
#idle right
100001	114	386	132	404	30
100002	134	386	152	404	30
100003	154	386	172	404	30
100004	174	386	192	404	30
#idle left
100005 	114	386	132	404	30
100006	94	386	112	404	30
100007	74	386	92	404	30
100008	54	386	72	404	30
#death
100009	192	174	208	190	85
100010	171	175	187	188	85
100011	155	178	162	186	85

#SHIPS -------------------------------------------------
#idle right
110001	186	581	212	599	30
110002	215	581	241	599	30
#idle left
110003	34	581	60	599	30
110004	5	581	31	599	30
#death
110005	192	174	208	190	85
110006	171	175	187	188	85
110007	155	178	162	186	85

#EYEBALLS -------------------------------------------------
120001	115	549	131	565	30
120002	132	549	148	565	30
120003	98	549	114	565	30
#death
120004	192	174	208	190	85
120005	171	175	187	188	85
120006	155	178	162	186	85

#TELEPORTERS -------------------------------------------------
130001	128	567	152	599	30
130002	155	567	179	599	30
130003	94	567	118	599	30
130004	67	567	91	599	30
#death
130005	192	174	208	190	85
130006	171	175	187	188	85
130007	155	178	162	186	85

#CANNONS -------------------------------------------------
#right
140001	128	602	154	628	30
140002	158	602	180	628	30
140003	183	606	209	628	30
#left
140004	92	602	118	628	30
140005	66	602	88	628	30
140006	37	606	63	628	30
#death
140007	192	174	208	190	85
140008	171	175	187	188	85
140009	155	178	162	186	85

#BULLET SOPHIA -------------------------------------------------
#bullet right
150001	300	113	326	121	60
#bullet left
150002	0	212	26	220	60
#bullet Up
150003	58	194	66	220	60
#bullet time (col brick)
150004	192	174	208	190	85
150005	171	175	187	188	85
150006	155	178	162	186	85

#bullet three sophia
#right
160001	104	214	119	220	60
#left
160002	155	214	170	220	60

#bullet thunder sophia
170001	3	111	18	127	50
170002	3	132	18	148	50
170003	7	153	14	169	50
170004	6	174	17	190	50

#bullet big jason
#Normal left
190001	230	212	240	220	60
#normal top 
190002	192	210	200	220	60
#normal right	
190003	210	212	220	220	60
#normal bottom
190004	254	210	262	220	60



#BULLET FLOATER -------------------------------------------------
#bullet right down
200001	360	164	366	170	60
#bullet left down
200002	360	164	366	170	60
#bullet collision
200003	192	174	208	190	85
200004	171	175	187	188	85
200005	155	178	162	186	85

#BULLET SKULL -------------------------------------------------
210001	258	12	268	22	60
210002	177	118	201	142	85
210003	192	91	208	104	85

#BULLET SHIP -------------------------------------------------
220001	358	14	367	20	60
220002	177	118	201	142	85
220003	192	91	208	104	85

#BULLET EYEBALL -------------------------------------------------
230001	359	113	367	121	60
230002	177	118	201	142	85
230003	192	91	208	104	85

#HEALTH --------------------------------------------------------
500001	0	0	8	4	82

#HEALTH BAR ----------------------------------------------------
500002	0	0	10	59	83

#ITEM ----------------------------------------------------------
#HP ITEM
800001	105	109	121	125	85
#FOLLOW ITEM
800002	105	59	121	75	85
#THUNDER ITEM
800003	155	109	171	125	85
#THREE ITEM
800004	205	109	221	125	85
#POWER ITEM
800005	255	109	271	125	85

#PORTAL --------------------------------------------------------
500101	2	2	50	34	84
500102	54	2	86	34	84
500103	2	36	50	68	84
500104	54	36	102	68	84
500105	2	70	50	102	84
500106	54	70	102	102	84
500107	2	104	50	136	84
500108	54	104	102	136	84
500109	2	138	50	170	84
500110	54	138	102	170	84

# ROCK OVERHEAD -------------------------------------------------
600101	105	109	121	125	60

# SELECT BULLET SCREEN ------------------------------------------
# SELECT 0
31000	0	0	256	240	86
# SELECT 1
31001	0	0	256	240	87
# SELECT 2
31002	0	0	256	240	88
# SELECT 3
31003	0	0	256	240	89
#BOSS ------------------------------------------
#BOSS
700001	84	440	144	504	90
700002	84	510	144	575	90
700003	149	439	209	504	90
700004	149	509	209	575	90
700005	215	440	275	504	90
700006	215	510	275	575	90
700007	281	439	341	504	90
700008	281	509	341	575	90
#HAND
#HAND left
700009	218	1147	236	1179	90
#HAND right
700010	190	1147	208	1179	90
#ARM LEFT
700011	222	1129	238	1146	90
#ARM RIGHT
700012	188	1129	204	1146	90
#Bullet Boss
700101	58	62	67	71	60

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# ==== SOPHIA ====================================================
#idle right 1
400	10001	100	10002	100	10003	100	10004	100
#idle right 2
401	10002	
#idle right 3
402	10003	
#idle right 4
403	10004	
#idle left
404	10047	100	10048	100	10045	100	10046	100
#idle left 2
405	10046	
#idle left 3
406	10047	
#idle left 4
407	10048	
#walk right 
408	10001	31	10002	31	10007	31	10008	31
#walk left 
409	10047	31	10048	31	10049	31	10050	31
#turn right
410	10059	65	10014	65
#turn left
411	10013	65	10060	65
#jump right
412	10021	100
#jump left
413	10067	100
#jump turn right
414	10071	65	10026	65
#jump turn left
415	10025	65	10072	65
#gun up right
416	10029	30	10033	30	10037	30
#gun up left
417	10075	30	10079	30	10083	30
#idle gun up right
418	10041	100	10042	100	10043	100	10044	100
#idle gun up left
419	10085	100	10086	100	10087	100	10088	100
#gun down right
420	10037	30	10033	30	10029	30
#gun down left
421	10083	30	10079	30	10075	30
#walk gun up right
422	10041	31	10042	31	10043	31	10044	31
#walk gun up left 
423	10085	31	10086	31	10087	31	10088	31
#fall down right
424	10005	31	10006	31	10007	31	10008	31
#fall down left
425	10049	31	10050	31	10051	31	10052	31
#fall turn right
426	10063	65	10018	65
#fall turn left
427	10017	65	10064	65
#open cabin right
428	10090	150	10001	150
#open cabin left
429	10089	150	10045	150
#die
430	10099	100

#======JASON==========================================================
# idle right
500	11001	100
# walk right
501	11002	80	11003	80	11004	80
# crawl right
502	11005	80	11006	80
# swim right
503	11008	80	11009	80
# climb
504	11007	100	11023	100
# idle left
505	11015	100
# walk left
506	11016	80	11017	80	11018	80
# crawl left
507	11019	80	11020	80
# swim left
508	11021	80	11022	80
# die right
#die left

#=====BIG JASON=========================================================
# idle right
600	12001	100
# walk right
601	12002	80	12001	80	12003	80
# idle left
602	12004	100
# walk left
603	12005	80	12004	80	12006	80
# idle top
604	12007	100
# walk top
605	12008	80	12007	80	12009	80
# idle bot
606	12010	100
# walk bot
607	12011	80	12010	80	12012	80
# die
608	12013	30	12014	30	12015	30	12016	30

# ==== BRICK ============================================================
700	20001	100

# ==== LAVA =============================================================
701	20001	100

# ==== THORN OVERWORLD ==================================================
702	20001	100

# ==== THORN OVERHEAD ===================================================
703	20001	100

# ==== ROCK OVERHEAD ====================================================
704	600101	100

# ==== LADDER ============================================================
705	20002	100

# ==== GOLEM ============================================================
#walk right
801	30001	100	30002	100
#walk left
802	30003	100	30004	100
#dead 	
803	30005	30	30005	30	30006	30	30007	30

# ==== DOMES ============================================================
#walk RU
901	50001	100	50002	100
#walk RD
902	50003	100	50004	100
#walk LU
903	50005	100	50006	100
#walk LD
904	50007	100	50008	100
#walk UR
905	50009	100	50010	100
#walk UL
906	50011	100	50012	100
#walk DR
907	50013	100	50014	100
#walk DL
908	50015	100	50016	100
#dead
909	50017	30	50017	30	50018	30	50019	30

# ==== WORMS ============================================================
#walk right
1001	60001	100	60002	100
#walk left
1002	60003	100	60004	100
#dead
1003	60005	30	60005	30	60006	30	60007	30

# ==== FLOATERS =========================================================
#walk right up
1101	70002	100
#walk left up
1102	70004	100
#walk right down
1103	70002	100
#walk left down
1104	70004	100
#attack right up
1105	70001	100
#attack right down
1106	70001	100
#attack left up
1107	70003	100
#attack left down
1108	70003	100
#dead
1109	70005	30	70005	30	70006	30	70007	30

# ==== SKULLS ============================================================
#walk right
1201	80002	100
#walk left
1202	80004	100
#attack right
1203	80001	100
#attack left
1204	80003	100
#collision right 
1205	80002 	100
#collision left
1206	80004	100
#dead
1207	80005	30	80005	30	80006	30	80007	30

# ==== INSECTS ===========================================================
#walk right up
1301	90001	100	90002	100
#walk right down
1302	90001	100	90002	100
#walk left up
1303	90003	100	90004	100
#walk left down
1304	90003	100 	90004	100
#dead
1305	90005	30	90005	30	90006	30	90007	30

# ==== ORBS ==============================================================
#walk right
1401	100001	100	100002	100	100003	100	100001	100	100002	100	100003	100	100004	100
#walk left
1402	100005	100	100006	100	100007	100	100005	100	100006	100	100007	100	100008	100
#walk right up
1403	100001	100	100002	100	100003	100	100001	100	100002	100	100003	100	100004	100
#walk right down
1404	100001	100	100002	100	100003	100	100001	100	100002	100	100003	100	100004	100
#walk left up
1405	100005	100	100006	100	100007	100	100005	100	100006	100	100007	100	100008	100
#walk left down
1406	100005	100	100006	100	100007	100	100005	100	100006	100	100007	100	100008	100
#death
1407	100009	30	100009	30	100010	30	100011	30

# ==== SHIP ===============================================================
#walk right
1501	110001	100
#walk left
1502	110003	100
#attack right
1503	110002	100
#attack left
1504	110004	100
#collision left
1505	110003	100
#collision right 
1506	110004	100
#dead
1507	110005	30	110005	30	110006	30	110007	30

# ==== EYEBALLS ============================================================
#move
1601	120002	200	120003	200	120002	200	120003	200	120002	200	120003	200	120002	200	120001	200
#idle
1602	120002	200	120003	200	120002	200	120003	200	120002	200	120003	200	120002	200	120001	200
#death
1603	120004	30	120004	30	120005	30	120006	30

# ==== TELEPORTERS =========================================================
#gray mode on
1701	130002	100	130001	100
#gray mode off
1702	130001	100
#teleport
1703	130001	100
#death
1704	130005	30	130005	30	130006	30	130007	30
# ==== CANNONS =============================================================
#left right
1801	140001	300	140002	300
#top bottom
1802	140001	300	140003	300
#death
1803	140007	30	140007	30	140008	30	140009	30

#======HEALTH & HEALTH BAR =================================================
#Health
990	500001	100

#HealthBar
991	500002	100

#====== SELECT BULLET SCREEN ===============================================
# SELECT 1
992	31000	30	31001	30
# SELECT 2
993	31000	30	31002	30
# SELECT 3
994	31000	30	31003	30

#====BOSS========
#RIGHT DOWN
3001	700001	100	700002	100	700003	100	700004	100	700005	100	700006	100	700007	100	700008	100
#RIGHT UP
3002	700001	100	700002	100	700003	100	700004	100	700005	100	700006	100	700007	100	700008	100
#LEFT DOWN
3003	700001	100	700002	100	700003	100	700004	100	700005	100	700006	100	700007	100	700008	100
#LEFT UP
3004	700001	100	700002	100	700003	100	700004	100	700005	100	700006	100	700007	100	700008	100
#====HAND BOSS=====
#LEFT
3201	700009	30
#RIGHT
3202	700010	30
#====ARM BOSS=====
#LEFT
3203	700011	30
#RIGHT
3204	700012	30
#====Bullet BOSS=====
3101	700101	30

#========= PORTALS & GATE ===================================================
#Scene 0
25000	500101	100
#Scene 1
25001	500103	100	500104	100	500104	100
#Scene 2
25002	500105	100	500106	100
#Scene 3
25003	500103	100	500104	100	500103	100
#Scene 4 
25004	500105	100
#Scene 5
25005	500102	100	500108	100	500107	100	500108	100	500107	100	500108	100	500107	100
#Scene 6
25006	500105	100	500106	100
#Scene 7
25007	500109	100	500109	100
#Scene 8
25008	500102	100	500106	100
#Scene 9
25009	500107	100	500102	100
#Scene 10
25010	500105	100	500106	100
#Scene 11
25011	500108	100	500108	100
#Scene 12
25012	500109	100	500110	100
#Scene 13
25013	500105	100
#Scene 14
25014	500106	100

#==== BULLET SOPHIA =========================================================
#RIGHT
15001	150001	30
#Left
15002	150002	30
#Up
15003	150003	30
#bullet end (brick)
15004	150004	30	150004	30	150005	30	150006	30

#==== BULLET FLOATERS =======================================================
#RIGHT DOWN
20001	200001	30
#LEFT DOWN
20002	200002	30
#COLLISION
20003	200003	10	200003	10	200004	10	200005	10

#==== BULLET SKULLS =========================================================
#drop
21001	210001	50
#right jump
21002	210001	50
#left jump	
21003	210001	50
#right
21004	210001	50
#left
21005	210001	50
#collision
21006	210002	30	210002	30	210003	30

#==== BULLET SHIP ===========================================================
#fight right
22001	220001	50
#fight left
22002	220001	50
#ccollision
22003	220002 	30	220002	30	220003	30

#==== BULLET EYEBALLS ======================================================= 
#fight right up
23001	230001	50
#fight right down
23002	230001	50
#fight left down
23003	230001	50
#fight left up
23004	230001	50
#collision
23005	230002	30	230002	30	230003	30

#==== BULLET THREE SOPHIA ==================================================
#RIGHT
16001	160001	30
#LEFT
16002	160002	30
#bullet thunder sophia
17001	170003	30	170001	30	170003	30	170001	30	170002	30	170004	30

#==== BULLET BIG JASON =====================================================
#normal left
19001	190001	30
#normal top
19002	190002	30
#normal right
19003	190003	30
#normal bottom
19004	190004	30

#==== BULLET FLOATERS ======================================================
20001	200001	50

#==== ITEM =================================================================
#HP
80001	800001	100
#FOLLOW BULLET
80002	800002	100
#THUNDER BULLET
80003	800003	100
#THREE BULLET
80004	800004	100
#POWER
80005	800005	100

# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# id	ani		state
# SOPHIA 
#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
0	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430
# JASON
1	500	501	502	503	504	505	506	507	508
# BIG JASON
2	600	601	602	603	604	605	606	607	608
# BRICK 
3	700
# Golem
4	801	802	803
# Domes
5	901	902	903	904	905	906	907	908	909
# Worms
6	1001	1002	1003
# Floaters
7	1101	1102	1103	1104	1105	1106	1107	1108	1109
# Skulls
8	1201	1202	1203	1204	1205	1206	1207
# Insect
9	1301	1302	1303	1304	1305
# Orbs
10	1401	1402	1403	1404	1405	1406	1407
# Ship
11	1501	1502	1503	1504	1505	1506	1507
# Eyeballs
12	1601	1602	1603
# Teleporters
13	1701	1702	1703	1704
# Cannons
14	1801	1802	1803
#Bullet Sophia
15	15001	15002	15003	15004
#Bullet three sophia
16	16001	16002	15004	15004
#bullet thunder sophia
17	17001
#bullet normal sophia
19	19001	19002	19003	19004	20003
#Bullet floater
20	20001	20002	20003
#Bullet Skull
21	21001	21002	21003	21004	21005	21006
#Bullet Ship
22 	22001	22002	22003
#Bullet Eyeball
23	23001	23002	23003	23004	23005
# LADDER 
49	705
# HP
50	990
# HealthBar
51	991
# Portal
52	25000	25001	25002	25003	25004	25005	25006	25007	25008	25009	25010	25011	25012	25013	25014
# SELECT BULLET SCREEN
54	992	993	994
# ITEM
85	80001	80002	80003	80004	80005

# Lava
90	701

# Thorn OVERWORLD
91	702

# Thorn OVERHEAD
92	703

# Rock OVERHEAD
93	704

#BOSS
100	3001	3002	3003	3004
#Bullet Boss
110	3101	3101	20003
#Hand BOSS
120	3201	3202
#ARM boss
121	3203	3204	
